id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
77309411383,56,The Waffle House,78190,GB,London,51.461,-0.276,gcpu
85899345953,34,The Tasty Treat,18952,US,Watertown,44.892,-97.061,9zfz
137438953476,5,The Hungry Hippo,11038,US,Amarillo,35.189,-101.92,9wr8
103079215118,15,The Pearl Kitchen,4340,US,West Memphis,35.16,-90.158,9yrb
77309411384,57,The Yellow Submarine,78190,GB,London,51.491,-0.144,gcpu
8589934630,39,Cinnamon Grill,12630,AT,Vienna,48.216,16.369,u2ed
266287972360,9,The Grill House,11263,US,Sallisaw,35.451,-94.806,9yk9
163208757304,57,The Yellow Submarine,96638,FR,Paris,48.869,2.289,u09w
137438953516,45,The Green Bean,11038,FR,Paris,48.872,2.338,u09w
180388626497,66,City Bites,7531,GB,London,51.521,-0.263,gcpv
111669149757,62,Cafe Luminoso,84488,GB,London,51.573,-0.223,gcpv
214748364866,67,Crimson and Clover,92040,GB,London,51.494,-0.175,gcpu
266287972357,6,The Daily Grind,11263,US,San Diego,32.726,-117.224,9mud
31,32,The Orange Peeler,47732,US,Jackson,43.483,-110.765,9x9p
58,59,Azalea Cafe,47732,GB,London,51.494,-0.137,gcpu
85899345958,39,Cinnamon Grill,18952,IT,Milan,45.485,9.212,u0nd
120259084333,46,The Italian Table,59829,FR,Paris,48.874,2.306,u09w
34359738371,4,The Blue Plate,50333,US,Las Vegas,36.172,-115.146,9qqj
163208757277,30,The Wine Cellar,96638,ES,Barcelona,41.387,2.197,sp3e
163208757285,38,Cafe Viva,96638,US,Bay City,43.597,-83.891,dpu2
111669149735,40,Crimson Cafe,84488,AT,Vienna,48.195,16.34,u2ed
257698037809,50,The Pancake House,26468,FR,Paris,48.856,2.366,u09t
266287972409,58,A Tasty Bite,11263,FR,Paris,48.871,2.327,u09w
171798691862,23,The Hungry Pig,65939,US,Fennville,42.621,-86.212,dpdd
146028888113,50,The Pancake House,70611,US,Billings,45.752,-108.581,c84u
188978561103,80,The Market Cafe,3642,NL,Amsterdam,52.378,4.914,u173
257698037827,68,Delish Cafe,26468,GB,London,51.515,-0.158,gcpv
68719476779,44,The French Kitchen,77517,FR,Paris,48.863,2.372,u09t
249108103225,58,A Tasty Bite,55897,FR,Paris,48.855,2.333,u09t
146028888094,31,Bistro 42,70611,US,Grand Rapids,42.913,-85.532,dpeh
214748364870,71,Fire and Spice,92040,GB,London,51.511,-0.186,gcpv
34359738434,67,Crimson and Clover,50333,GB,London,51.514,-0.319,gcpv
34359738372,5,The Hungry Hippo,50333,US,Enid,36.391,-97.922,9y6r
25769803813,38,Cafe Viva,72230,US,Newport,44.638,-124.061,9pzv
77309411342,15,The Pearl Kitchen,78190,US,Guymon,36.69,-101.474,9wxb
25769803811,36,Blue Ocean Grill,72230,US,Jackson,43.484,-110.762,9x9p
214748364842,43,The Food House,92040,US,Bellingham,48.781,-122.486,c28v
94489280563,52,The Red Door,95399,GB,London,51.494,-0.159,gcpu
34359738374,7,Cafe Roma,50333,US,Virginia Beach,36.848,-75.984,dq9c
94489280520,9,The Grill House,95399,US,Selma,36.563,-119.613,9qdb
206158430212,5,The Hungry Hippo,53370,US,Jacksonville,30.48,-81.649,djmv
223338299432,41,The Daily Bread,36937,FR,Paris,48.871,2.338,u09w
42949672984,25,The Cozy Cafe,89646,ES,Barcelona,41.398,2.149,sp3e
249108103174,7,Cafe Roma,55897,US,Myrtle Beach,33.722,-78.921,djzz
137438953506,35,Basilica Bistro,11038,AT,Vienna,48.188,16.273,u2ed
77309411338,11,The Flaming Wok,78190,US,Memphis,35.206,-89.792,dn20
249108103213,46,The Italian Table,55897,IT,Milan,45.485,9.198,u0nd
94489280571,60,Big City Grill,95399,GB,London,51.524,-0.126,gcpv
85899345945,26,The Silver Spoon,18952,US,Newburgh,41.505,-74.073,dr7k
180388626478,47,The Juicy Burger,7531,FR,Paris,48.86,2.324,u09t
146028888137,74,Garden of Eatin',70611,GB,London,51.496,-0.18,gcpu
163208757263,16,The Spice Tree,96638,US,Osage Beach,38.145,-92.63,9yy1
120259084342,55,The Steak House,59829,GB,London,51.504,-0.224,gcpv
137438953504,33,The Blue Elephant,11038,US,Park City,45.532,4.279,u055
51539607576,25,The Cozy Cafe,6934,ES,Barcelona,41.393,2.155,sp3e
197568495677,62,Cafe Luminoso,24784,FR,Paris,48.866,2.337,u09t
17179869188,5,The Hungry Hippo,10902,US,Macon,32.813,-83.72,dju6
257698037805,46,The Italian Table,26468,FR,Paris,48.831,2.33,u09t
51539607607,56,The Waffle House,6934,GB,London,51.555,-0.286,gcpv
25769803780,5,The Hungry Hippo,72230,US,Atlanta,33.919,-84.349,dnh0
223338299430,39,Cinnamon Grill,36937,FR,Paris,48.865,2.33,u09t
180388626494,63,Cafe Paris,7531,GB,London,51.515,-0.134,gcpv
206158430273,66,City Bites,53370,FR,Paris,48.871,2.293,u09w
197568495623,8,The Green Olive,24784,US,Alpharetta,34.042,-84.304,dnh1
42949672987,28,The Spicy Pickle,89646,US,Oak Brook,41.847,-87.954,dp3q
188978561043,20,The Brasserie,3642,US,Glen Burnie,37.532,22.89,sw8m
257698037799,40,Crimson Cafe,26468,US,Newman Lake,47.767,-117.103,c2kx
257698037784,25,The Cozy Cafe,26468,US,Hartford,41.768,-72.673,drkm
223338299405,14,The Gourmet Garden,36937,US,Indianapolis,39.911,-86.257,dp4e
206158430210,3,Spice Bazaar,53370,US,Sarasota,27.382,-82.55,dhv7
154618822734,79,The Huckleberry Cafe,41484,NL,Amsterdam,52.362,4.912,u173
51539607599,48,The Local Cafe,6934,FR,Paris,48.871,2.318,u09w
68719476755,20,The Brasserie,77517,ES,Barcelona,41.399,2.163,sp3e
240518168637,62,Cafe Luminoso,93164,FR,Paris,48.869,2.303,u09w
60129542181,38,Cafe Viva,71555,AT,Vienna,48.208,16.375,u2ed
249108103210,43,The Food House,55897,US,Cave Spring,45.432,12.336,u20f
85899345929,10,The Golden Spoon,18952,US,Lenoir City,35.827,-84.278,dnk5
188978561029,6,The Daily Grind,3642,US,Patagonia,31.522,-110.701,9t97
223338299409,18,The Harvest Room,36937,US,Redding,40.578,-122.358,9r0y
34359738430,63,Cafe Paris,50333,GB,London,51.499,-0.134,gcpu
111669149761,66,City Bites,84488,NL,Amsterdam,52.379,4.821,u173
51539607565,14,The Gourmet Garden,6934,US,Arcola,39.682,-88.298,dp11
231928234036,53,The Red Rooster,33573,GB,London,51.514,-0.146,gcpv
146028888125,62,Cafe Luminoso,70611,FR,Paris,48.854,2.337,u09t
163208757255,8,The Green Olive,96638,US,Phoenix,33.455,-112.067,9tbq
197568495668,53,The Red Rooster,24784,FR,Paris,48.849,2.332,u09t
85899345968,49,The Olive Tree,18952,FR,Paris,48.867,2.309,u09t
51539607588,37,Cafe Crepe,6934,AT,Vienna,48.179,16.412,u2ed
137438953479,8,The Green Olive,11038,US,Kingsport,36.563,-82.566,dnt2
68719476767,32,The Orange Peeler,77517,IT,Milan,45.467,9.185,u0nd
206158430229,22,The Red Pepper,53370,US,Midway,40.532,-111.49,9x0w
266287972420,69,Dragonfly Cafe,11263,GB,London,51.497,-0.156,gcpu
17179869264,81,The Oak Room,10902,NL,Amsterdam,52.375,4.893,u173
154618822721,66,City Bites,41484,GB,London,51.501,-0.117,gcpu
111669149707,12,The Wooden Spoon,84488,US,Burlington,36.063,-79.435,dnrt
249108103170,3,Spice Bazaar,55897,US,Waco,31.518,-97.138,9vdg
8589934601,10,The Golden Spoon,12630,US,Roanoke,37.256,-79.947,dnx5
231928233991,8,The Green Olive,33573,US,Statesville,35.987,-80.988,dnqk
240518168613,38,Cafe Viva,93164,US,Binghamton,42.13,-75.906,dr6p
8589934654,63,Cafe Paris,12630,GB,London,51.516,-0.164,gcpv
68719476753,18,The Harvest Room,77517,US,Incline Village,39.244,-119.936,9qfx
249108103236,69,Dragonfly Cafe,55897,GB,London,51.518,-0.153,gcpv
103079215171,68,Delish Cafe,4340,GB,London,51.51,-0.15,gcpv
197568495691,76,Happy Hour Cafe,24784,GB,London,51.493,-0.229,gcpu
231928233994,11,The Flaming Wok,33573,US,Medina,37.851,15.294,sqdz
77309411376,49,The Olive Tree,78190,FR,Paris,48.864,2.293,u09t
197568495704,89,The Silver Skillet,24784,NL,Amsterdam,52.377,4.905,u173
206158430246,39,Cinnamon Grill,53370,US,Chippewa Falls,44.914,-91.4,9zzp
51,52,The Red Door,47732,FR,Paris,48.87,2.33,u09w
154618822682,27,The Corner Cafe,41484,ES,Barcelona,41.411,2.219,sp3e
249108103175,8,The Green Olive,55897,US,Anaheim,33.802,-117.915,9qh0
257698037783,24,The Fisherman's Catch,26468,ES,Barcelona,41.4,2.145,sp3e
249108103188,21,The Lazy Daisy,55897,US,Oroville,39.504,-121.57,9r18
85899345959,40,Crimson Cafe,18952,IT,Milan,45.49,9.155,u0nd
206158430231,24,The Fisherman's Catch,53370,US,New York,40.758,-73.986,dr5r
240518168582,7,Cafe Roma,93164,US,Shreveport,32.45,-93.862,9vv2
197568495696,81,The Oak Room,24784,GB,London,51.507,-0.028,gcpv
25769803784,9,The Grill House,72230,US,Cleveland,35.21,-84.871,dn78
154618822736,81,The Oak Room,41484,NL,Amsterdam,52.371,4.889,u173
111669149713,18,The Harvest Room,84488,US,Takoma Park,38.975,-77.01,dqcj
65,66,City Bites,47732,GB,London,51.518,-0.142,gcpv
249108103227,60,Big City Grill,55897,FR,Paris,48.879,2.338,u09w
197568495670,55,The Steak House,24784,FR,Paris,48.849,2.343,u09t
60129542172,29,The Olive Branch,71555,ES,Barcelona,41.385,2.175,sp3e
240518168587,12,The Wooden Spoon,93164,US,Bryant,34.621,-92.501,9ynh
94489280543,32,The Orange Peeler,95399,US,Glenview,42.104,-87.821,dp3x
163208757249,2,Bella Cucina,96638,US,Key West,24.557,-81.801,dhmg
94489280521,10,The Golden Spoon,95399,US,Sikeston,36.891,-89.54,dn83
59,60,Big City Grill,47732,GB,London,51.5,-0.193,gcpu
266287972394,43,The Food House,11263,AT,Vienna,48.203,16.366,u2ed
120259084343,56,The Waffle House,59829,GB,London,51.506,-0.152,gcpv
154618822674,19,The Tasting Room,41484,US,Lees Summit,38.903,-94.357,9yuv
128849018909,30,The Wine Cellar,5679,US,West Yarmouth,41.657,-70.262,drqh
180388626488,57,The Yellow Submarine,7531,GB,London,51.499,-0.156,gcpu
3,4,The Blue Plate,47732,US,Carthage,32.148,-94.324,9vsy
111669149731,36,Blue Ocean Grill,84488,US,Iron Mountain,45.842,-88.05,f01k
85899345965,46,The Italian Table,18952,FR,Paris,48.84,2.33,u09t
17179869208,25,The Cozy Cafe,10902,ES,Barcelona,41.377,2.152,sp3e
34359738402,35,Basilica Bistro,50333,AT,Vienna,48.201,16.373,u2ed
103079215141,38,Cafe Viva,4340,US,Rockford,42.274,-88.967,dp88
111669149747,52,The Red Door,84488,FR,Paris,48.887,2.345,u09w
206158430282,75,Greenhouse Cafe,53370,GB,London,51.498,-0.113,gcpu
25769803776,1,Savoria,72230,US,Kihei,20.763,-156.458,8e8w
68719476777,42,The Daily Scoop,77517,FR,Paris,48.832,2.34,u09t
17,18,The Harvest Room,47732,US,Park City,40.651,-111.506,9x0x
146028888092,29,The Olive Branch,70611,US,Grinnell,41.757,-92.727,9zqj
240518168600,25,The Cozy Cafe,93164,US,Tannersville,41.053,-75.354,dr63
163208757265,18,The Harvest Room,96638,US,College Park,38.996,-76.932,dqcm
197568495667,52,The Red Door,24784,FR,Paris,48.844,2.373,u09t
163208757293,46,The Italian Table,96638,US,Devils Lake,48.101,-98.848,cb99
42949672961,2,Bella Cucina,89646,US,San Diego,32.725,-117.21,9mud
249108103238,71,Fire and Spice,55897,GB,London,51.52,-0.102,gcpv
34359738389,22,The Red Pepper,50333,US,Lead,44.335,-103.84,9xyh
163208757253,6,The Daily Grind,96638,US,Carlsbad,33.164,-117.344,9mus
128849018923,44,The French Kitchen,5679,AT,Vienna,48.19,16.357,u2ed
240518168612,37,Cafe Crepe,93164,US,Fall River,41.682,-71.184,drmm
146028888112,49,The Olive Tree,70611,US,Stevenson,45.692,-121.883,c217
111669149706,11,The Flaming Wok,84488,US,Southern Pines,35.197,-79.392,dnr8
249108103206,39,Cinnamon Grill,55897,US,Williams Bay,42.575,-88.556,dp94
42949673019,60,Big City Grill,89646,FR,Paris,48.878,2.349,u09w
240518168648,73,Fresh Harvest,93164,GB,London,51.603,0.011,u10j
171798691842,3,Spice Bazaar,65939,US,New Orleans,29.963,-90.059,9vrf
25769803843,68,Delish Cafe,72230,NL,Amsterdam,52.361,4.916,u173
8589934613,22,The Red Pepper,12630,US,Redding,40.59,-122.394,9r0y
231928234006,23,The Hungry Pig,33573,US,Maumee,41.588,-83.667,dpks
128849018914,35,Basilica Bistro,5679,US,Spearfish,44.479,-103.815,9xyj
197568495648,33,The Blue Elephant,24784,ES,Barcelona,41.408,2.212,sp3e
128849018929,50,The Pancake House,5679,FR,Paris,48.848,2.343,u09t
77309411330,3,Spice Bazaar,78190,US,Titusville,28.552,-80.854,djnd
206158430285,78,The Hot Spot,53370,GB,London,51.504,-0.15,gcpv
240518168640,65,Chef's Corner,93164,FR,Paris,48.879,2.345,u09w
128849018926,47,The Juicy Burger,5679,FR,Paris,48.835,2.33,u09t
197568495688,73,Fresh Harvest,24784,GB,London,51.482,-0.191,gcpu
111669149741,46,The Italian Table,84488,FR,Paris,48.865,2.304,u09t
77309411347,20,The Brasserie,78190,US,Pioneer,38.671,-120.116,9qfe
120259084339,52,The Red Door,59829,GB,London,51.501,-0.186,gcpu
231928234011,28,The Spicy Pickle,33573,IT,Milan,45.456,9.187,u0nd
137438953527,56,The Waffle House,11038,GB,London,51.516,-0.158,gcpv
231928234007,24,The Fisherman's Catch,33573,US,Canyonville,42.941,-123.29,9r8k
171798691887,48,The Local Cafe,65939,FR,Paris,48.866,2.327,u09t
146028888098,35,Basilica Bistro,70611,US,Lake Elmo,43.957,10.196,spz6
42949672963,4,The Blue Plate,89646,US,Atlanta,33.897,-84.467,dn5b
85899345975,56,The Waffle House,18952,GB,London,51.494,-0.182,gcpu
266287972374,23,The Hungry Pig,11263,ES,Barcelona,41.386,2.175,sp3e
163208757248,1,Savoria,96638,US,Volcano,19.427,-155.237,8e3w
25769803830,55,The Steak House,72230,FR,Paris,48.871,2.324,u09w
180388626472,41,The Daily Bread,7531,AT,Vienna,48.218,16.382,u2ed
266287972433,82,The Palate,11263,NL,Amsterdam Zuidoost,52.314,4.939,u179
137438953478,7,Cafe Roma,11038,US,Knoxville,36.014,-83.969,dnkk
68719476752,17,The Rustic Table,77517,US,Aspen,39.186,-106.817,9wun
249108103233,66,City Bites,55897,GB,London,51.512,-0.119,gcpv
103079215129,26,The Silver Spoon,4340,US,Absecon,39.447,-74.53,dr50
197568495634,19,The Tasting Room,24784,US,Beach Haven,39.55,-74.249,dr50
240518168583,8,The Green Olive,93164,US,San Diego,32.766,-117.15,9mud
103079215173,70,Earth and Vine,4340,GB,London,51.511,-0.078,gcpv
128849018950,71,Fire and Spice,5679,GB,Paddington,51.512,-0.176,gcpv
214748364853,54,The Spice House,92040,FR,Paris,48.859,2.33,u09t
188978561084,61,Blue Water Bistro,3642,FR,Paris,48.869,2.302,u09w
137438953517,46,The Italian Table,11038,FR,Paris,48.873,2.343,u09w
197568495699,84,The Pink Door,24784,GB,Paddington,51.516,-0.176,gcpv
197568495663,48,The Local Cafe,24784,AT,Vienna,48.202,16.375,u2ed
266287972359,8,The Green Olive,11263,US,Memphis,35.205,-89.809,dn20
103079215109,6,The Daily Grind,4340,US,Gatesville,31.434,-97.715,9vdd
68719476800,65,Chef's Corner,77517,NL,Amsterdam,52.384,4.903,u176
214748364838,39,Cinnamon Grill,92040,US,Cozad,45.787,4.765,u05k
94489280529,18,The Harvest Room,95399,US,Bloomingdale,40.363,-80.85,dpnt
197568495646,31,Bistro 42,24784,ES,Barcelona,41.398,2.158,sp3e
197568495622,7,Cafe Roma,24784,US,Signal Hill,33.79,-118.155,9q5b
111669149762,67,Crimson and Clover,84488,NL,Amsterdam,52.4,4.894,u176
94489280549,38,Cafe Viva,95399,US,Jackman,45.68,-70.284,f2n5
171798691871,32,The Orange Peeler,65939,IT,Milan,45.49,9.201,u0nd
103079215169,66,City Bites,4340,GB,London,51.506,-0.102,gcpv
154618822676,21,The Lazy Daisy,41484,ES,Barcelona,41.375,2.149,sp3e
206158430218,11,The Flaming Wok,53370,US,Winston Salem,36.079,-80.299,dnqv
94489280515,4,The Blue Plate,95399,US,Tyler,32.323,-95.265,9vsr
8589934635,44,The French Kitchen,12630,FR,Paris,48.866,2.288,u09t
42949672968,9,The Grill House,89646,US,Moore,35.352,-97.495,9y69
42949672979,20,The Brasserie,89646,ES,Barcelona,41.38,2.154,sp3e
77309411362,35,Basilica Bistro,78190,IT,Milan,45.486,9.164,u0nd
171798691864,25,The Cozy Cafe,65939,US,Rapid City,44.018,-103.305,9xyd
266287972419,68,Delish Cafe,11263,GB,London,51.492,-0.168,gcpu
146028888080,17,The Rustic Table,70611,US,Springfield,37.209,-93.228,9yte
77309411344,17,The Rustic Table,78190,US,Corbin,36.92,-84.128,dns4
266287972386,35,Basilica Bistro,11263,US,Ennis,45.349,-111.725,c809
223338299450,59,Azalea Cafe,36937,NL,Amsterdam,52.368,4.844,u173
25769803822,47,The Juicy Burger,72230,AT,Vienna,48.192,16.377,u2ed
8589934593,2,Bella Cucina,12630,US,San Diego,32.776,-117.252,9mud
42949673009,50,The Pancake House,89646,AT,Vienna,48.251,16.299,u2ed
17179869238,55,The Steak House,10902,FR,Paris,48.853,2.344,u09t
240518168579,4,The Blue Plate,93164,US,Baton Rouge,30.429,-91.06,9vrj
77309411386,59,Azalea Cafe,78190,GB,London,51.495,-0.195,gcpu
257698037786,27,The Corner Cafe,26468,US,Galena,42.437,-90.449,9zx9
231928234023,40,Crimson Cafe,33573,US,Winthrop,48.47,-120.177,c2de
17179869220,37,Cafe Crepe,10902,IT,Milan,45.461,9.189,u0nd
206158430233,26,The Silver Spoon,53370,ES,Barcelona,41.38,2.173,sp3e
266287972418,67,Crimson and Clover,11263,GB,London,51.491,-0.172,gcpu
180388626443,12,The Wooden Spoon,7531,US,Ramey,37.812,23.775,sw8z
17179869186,3,Spice Bazaar,10902,US,Hattiesburg,31.329,-89.35,dj86
94489280533,22,The Red Pepper,95399,US,Hauppauge,40.806,-73.265,dr7b
128849018891,12,The Wooden Spoon,5679,US,Saint Mary,37.883,-89.954,dn8p
120259084317,30,The Wine Cellar,59829,IT,Milan,45.466,9.19,u0nd
120259084299,12,The Wooden Spoon,59829,US,Sweetwater,35.598,-84.511,dn7f
34359738378,11,The Flaming Wok,50333,US,Rohnert Park,38.346,-122.714,9qbd
171798691863,24,The Fisherman's Catch,65939,US,Austin,43.682,-92.984,9zvb
180388626441,10,The Golden Spoon,7531,US,Protection,37.202,-99.484,9y97
94489280555,44,The French Kitchen,95399,FR,Paris,48.868,2.304,u09w
32,33,The Blue Elephant,47732,US,Idaho Falls,43.495,-112.052,9x8r
266287972427,76,Happy Hour Cafe,11263,GB,London,51.517,-0.151,gcpv
85899345971,52,The Red Door,18952,FR,Paris,48.871,2.339,u09w
257698037824,65,Chef's Corner,26468,GB,London,51.505,-0.1,gcpv
188978561093,70,Earth and Vine,3642,GB,London,51.502,-0.158,gcpu
163208757288,41,The Daily Bread,96638,US,Guernsey,45.079,14.15,u240
249108103240,73,Fresh Harvest,55897,GB,London,51.54,-0.37,gcpt
266287972392,41,The Daily Bread,11263,AT,Vienna,48.188,16.378,u2ed
163208757281,34,The Tasty Treat,96638,US,Cambridge,42.375,-71.11,drt3
231928234041,58,A Tasty Bite,33573,NL,Amsterdam,52.361,4.87,u173
77309411395,68,Delish Cafe,78190,NL,Amsterdam,52.355,4.913,u173
188978561101,78,The Hot Spot,3642,GB,London,51.563,-0.204,gcpv
188978561060,37,Cafe Crepe,3642,US,Bay City,43.625,-83.934,dpu2
94489280513,2,Bella Cucina,95399,US,San Antonio,29.488,-98.584,9v1z
120259084302,15,The Pearl Kitchen,59829,US,Lexington,38.074,-84.497,dngb
146028888064,1,Savoria,70611,US,Curitiba,-25.437,-49.281,6gkz
94489280525,14,The Gourmet Garden,95399,US,Newton,38.043,-97.32,9yfb
197568495678,63,Cafe Paris,24784,FR,Paris,48.868,2.303,u09w
188978561034,11,The Flaming Wok,3642,US,Upland,34.089,-117.672,9qh3
154618822723,68,Delish Cafe,41484,GB,London,51.503,-0.188,gcpu
206158430237,30,The Wine Cellar,53370,ES,Barcelona,41.399,2.202,sp3e
249108103193,26,The Silver Spoon,55897,US,Gretna,41.097,-96.253,9z79
146028888070,7,Cafe Roma,70611,US,Montgomery,32.36,-86.217,djf8
111669149743,48,The Local Cafe,84488,FR,Paris,48.867,2.326,u09t
171798691840,1,Savoria,65939,US,Fort Myers,26.684,-81.796,dhtz
180388626458,27,The Corner Cafe,7531,US,Humeston,43.775,11.246,spzc
206158430234,27,The Corner Cafe,53370,ES,Barcelona,41.382,2.181,sp3e
120259084313,26,The Silver Spoon,59829,IT,Milan,45.451,9.192,u0nd
68719476751,16,The Spice Tree,77517,US,Shepherdsville,38.066,-85.698,dng0
180388626468,37,Cafe Crepe,7531,IT,Milan,45.505,9.246,u0nd
214748364869,70,Earth and Vine,92040,GB,London,51.504,-0.033,gcpv
77309411378,51,The Pizzeria,78190,FR,Paris,48.866,2.345,u09t
180388626434,3,Spice Bazaar,7531,US,Fort Walton Beach,30.404,-86.613,dj6k
25769803828,53,The Red Rooster,72230,FR,Paris,48.867,2.304,u09t
60129542152,9,The Grill House,71555,US,Dillon,34.436,-79.37,dnpe
77309411389,62,Cafe Luminoso,78190,GB,London,51.511,-0.121,gcpv
25769803791,16,The Spice Tree,72230,US,New York,40.745,-73.992,dr5r
68719476796,61,Blue Water Bistro,77517,GB,London,51.519,-0.159,gcpv
94489280514,3,Spice Bazaar,95399,US,Tucson,32.224,-110.909,9t9p
16,17,The Rustic Table,47732,US,Altoona,40.495,-78.395,dr0q
34359738415,48,The Local Cafe,50333,FR,Paris,48.861,2.347,u09t
197568495650,35,Basilica Bistro,24784,US,Northwood,43.262,-71.243,drtq
85899345955,36,Blue Ocean Grill,18952,IT,Milan,45.458,9.191,u0nd
77309411369,42,The Daily Scoop,78190,FR,Boulogne Billancourt,48.845,2.253,u09t
163208757271,24,The Fisherman's Catch,96638,US,Emlenton,41.178,-79.703,dpr6
257698037780,21,The Lazy Daisy,26468,ES,Barcelona,41.375,2.171,sp3e
197568495616,1,Savoria,24784,US,New York,18.458,-69.91,d7q3
20,21,The Lazy Daisy,47732,ES,Barcelona,41.383,2.178,sp3e
214748364827,28,The Spicy Pickle,92040,US,Moorcroft,44.264,-104.951,9xv7
60129542188,45,The Green Bean,71555,FR,Paris,48.852,2.338,u09t
77309411368,41,The Daily Bread,78190,FR,Paris,48.818,2.329,u09t
240518168590,15,The Pearl Kitchen,93164,US,Fort Smith,35.348,-94.349,9ykc
