id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
137438953491,20,The Brasserie,11038,US,Erie,42.071,-80.039,dprp
128849018922,43,The Food House,5679,US,Moses Lake,47.104,-119.311,c275
188978561025,2,Bella Cucina,3642,US,Palm Harbor,28.115,-82.74,dhvp
223338299446,55,The Steak House,36937,GB,London,51.517,-0.118,gcpv
240518168605,30,The Wine Cellar,93164,ES,Barcelona,41.39,2.136,sp3e
68719476799,64,Chateau de Cuisine,77517,NL,Amsterdam,52.377,4.898,u173
249108103228,61,Blue Water Bistro,55897,FR,Paris,48.884,2.331,u09w
128849018928,49,The Olive Tree,5679,FR,Paris,48.841,2.33,u09t
154618822677,22,The Red Pepper,41484,ES,Barcelona,41.381,2.181,sp3e
146028888130,67,Crimson and Clover,70611,FR,Paris,48.872,2.324,u09w
85899345930,11,The Flaming Wok,18952,US,Mount Airy,36.487,-80.746,dnqx
188978561061,38,Cafe Viva,3642,US,Fryeburg,44.016,-70.981,drvd
146028888090,27,The Corner Cafe,70611,ES,Barcelona,41.387,2.167,sp3e
206158430248,41,The Daily Bread,53370,IT,Milan,45.452,9.176,u0nd
25769803824,49,The Olive Tree,72230,AT,Vienna,48.209,16.354,u2ed
197568495686,71,Fire and Spice,24784,FR,Paris,48.88,2.329,u09w
111669149702,7,Cafe Roma,84488,US,Montgomery,32.328,-86.338,djdx
51539607567,16,The Spice Tree,6934,US,Mount Sterling,39.974,-90.758,9zp7
257698037818,59,Azalea Cafe,26468,FR,Paris,48.874,2.302,u09w
146028888124,61,Blue Water Bistro,70611,FR,Paris,48.848,2.349,u09t
8589934661,70,Earth and Vine,12630,NL,Amsterdam,52.351,4.873,u173
171798691899,60,Big City Grill,65939,GB,London,51.517,-0.15,gcpv
206158430286,79,The Huckleberry Cafe,53370,GB,London,51.506,-0.146,gcpv
214748364841,42,The Daily Scoop,92040,AT,Vienna,48.222,16.357,u2ed
249108103171,4,The Blue Plate,55897,US,Abbeville,31.552,-85.284,dje7
103079215163,60,Big City Grill,4340,FR,Paris,48.875,2.319,u09w
25769803829,54,The Spice House,72230,FR,Paris,48.868,2.331,u09w
111669149748,53,The Red Rooster,84488,US,Terre Haute,51.296,6.558,u1he
25,26,The Silver Spoon,47732,US,Crescent City,41.748,-124.203,9prt
223338299417,26,The Silver Spoon,36937,US,Freeport,42.279,-89.634,dp82
8589934650,59,Azalea Cafe,12630,GB,London,51.495,-0.184,gcpu
214748364844,45,The Green Bean,92040,FR,Paris,48.84,2.303,u09t
154618822668,13,The Firehouse,41484,US,Gatlinburg,35.755,-83.457,dnke
171798691856,17,The Rustic Table,65939,ES,Barcelona,41.386,2.161,sp3e
103079215175,72,Flamingo Cafe,4340,GB,London,51.516,-0.12,gcpv
38,39,Cinnamon Grill,47732,IT,Milan,45.478,9.209,u0nd
103079215178,75,Greenhouse Cafe,4340,NL,Amsterdam,52.35,4.891,u173
180388626503,72,Flamingo Cafe,7531,NL,Amsterdam,52.37,4.889,u173
51539607560,9,The Grill House,6934,US,Telluride,37.936,-107.813,9wer
231928234033,50,The Pancake House,33573,GB,London,51.505,-0.088,gcpv
85899345932,13,The Firehouse,18952,US,Lebanon,37.659,-92.668,9ywn
17179869261,78,The Hot Spot,10902,GB,London,51.516,-0.062,gcpv
249108103231,64,Chateau de Cuisine,55897,GB,London,51.51,-0.13,gcpv
94489280556,45,The Green Bean,95399,FR,Paris,48.868,2.333,u09w
206158430220,13,The Firehouse,53370,US,Glasgow,36.985,-85.934,dndf
77309411380,53,The Red Rooster,78190,FR,Paris,48.882,2.282,u09w
180388626476,45,The Green Bean,7531,FR,Paris,48.86,2.309,u09t
60129542189,46,The Italian Table,71555,FR,Paris,48.857,2.332,u09t
257698037826,67,Crimson and Clover,26468,GB,London,51.512,-0.138,gcpv
206158430280,73,Fresh Harvest,53370,GB,London,51.495,-0.182,gcpu
94489280538,27,The Corner Cafe,95399,ES,Barcelona,41.394,2.16,sp3e
154618822733,78,The Hot Spot,41484,GB,London,51.522,-0.143,gcpv
103079215148,45,The Green Bean,4340,US,Woodburn,45.152,-122.884,c208
146028888084,21,The Lazy Daisy,70611,US,Englewood,39.567,-104.868,9xj3
51539607561,10,The Golden Spoon,6934,US,Napa,38.315,-122.276,9qc1
94489280535,24,The Fisherman's Catch,95399,ES,Barcelona,41.39,2.142,sp3e
266287972385,34,The Tasty Treat,11263,US,Mccall,44.911,-116.098,9rvr
257698037771,12,The Wooden Spoon,26468,US,Lake Lure,35.452,-82.172,dnm9
266287972380,29,The Olive Branch,11263,US,Coudersport,41.773,-78.021,dr2t
223338299422,31,Bistro 42,36937,IT,Milan,45.465,9.19,u0nd
180388626469,38,Cafe Viva,7531,AT,Vienna,48.195,16.346,u2ed
111669149729,34,The Tasty Treat,84488,US,Hill City,43.944,-103.535,9xy3
85899345977,58,A Tasty Bite,18952,GB,London,51.514,-0.183,gcpv
180388626480,49,The Olive Tree,7531,FR,Paris,48.868,2.337,u09w
60129542156,13,The Firehouse,71555,US,Millington,35.367,-89.887,dn21
17179869250,67,Crimson and Clover,10902,GB,London,51.495,-0.187,gcpu
42949672973,14,The Gourmet Garden,89646,US,Stockton,37.956,-121.328,9q9x
249108103169,2,Bella Cucina,55897,US,Sarasota,27.3,-82.45,dhv7
197568495659,44,The French Kitchen,24784,AT,Vienna,48.176,16.42,u2ed
206158430208,1,Savoria,53370,US,Annapolis,15.499,-88.038,d4c2
60129542144,1,Savoria,71555,US,Mont Belvieu,20.875,-86.868,d5dn
223338299415,24,The Fisherman's Catch,36937,ES,Barcelona,41.402,2.212,sp3e
34359738380,13,The Firehouse,50333,US,New Stanton,40.22,-79.606,dppk
111669149734,39,Cinnamon Grill,84488,AT,Vienna,48.194,16.367,u2ed
51539607554,3,Spice Bazaar,6934,US,Gonzales,30.226,-90.921,9vr7
154618822661,6,The Daily Grind,41484,US,Millbrook,32.46,-86.384,djf8
266287972384,33,The Blue Elephant,11263,US,Appleton,44.3,-88.371,dpch
120259084345,58,A Tasty Bite,59829,GB,London,51.508,-0.138,gcpv
34359738429,62,Cafe Luminoso,50333,GB,London,51.499,-0.137,gcpu
214748364811,12,The Wooden Spoon,92040,US,Milford,39.184,-84.267,dnun
60129542205,62,Cafe Luminoso,71555,GB,London,51.518,-0.123,gcpv
163208757283,36,Blue Ocean Grill,96638,US,Holland,42.786,-86.107,dpdg
146028888069,6,The Daily Grind,70611,US,Leesville,31.145,-93.263,9vt9
223338299428,37,Cafe Crepe,36937,AT,Vienna,48.257,16.403,u2ed
231928234005,22,The Red Pepper,33573,ES,Barcelona,41.413,2.209,sp3e
197568495674,59,Azalea Cafe,24784,FR,Paris,48.864,2.361,u09t
197568495681,66,City Bites,24784,FR,Paris,48.872,2.344,u09w
180388626445,14,The Gourmet Garden,7531,US,Mount Vernon,38.311,-88.949,dnb9
35,36,Blue Ocean Grill,47732,IT,Milan,45.457,9.192,u0nd
231928234018,35,Basilica Bistro,33573,US,Coeur D Alene,47.664,-116.903,c2kz
188978561085,62,Cafe Luminoso,3642,FR,Paris,48.87,2.291,u09w
266287972435,84,The Pink Door,11263,NL,Amsterdam,52.366,4.893,u173
154618822727,72,Flamingo Cafe,41484,GB,London,51.508,-0.132,gcpv
249108103179,12,The Wooden Spoon,55897,US,Bryson City,35.42,-83.462,dnk9
60129542173,30,The Wine Cellar,71555,ES,Barcelona,41.386,2.167,sp3e
197568495627,12,The Wooden Spoon,24784,US,Southern Pines,35.16,-79.41,dnr8
214748364876,77,Harvest Kitchen,92040,NL,Amsterdam,52.336,4.874,u173
25769803800,25,The Cozy Cafe,72230,ES,Barcelona,41.395,2.143,sp3e
103079215162,59,Azalea Cafe,4340,FR,Paris,48.875,2.287,u09w
197568495687,72,Flamingo Cafe,24784,FR,Paris,48.885,2.33,u09w
42949673008,49,The Olive Tree,89646,AT,Vienna,48.22,16.326,u2ed
146028888065,2,Bella Cucina,70611,US,Eden,9.486,100.065,w1xj
17179869193,10,The Golden Spoon,10902,US,Portales,34.181,-103.346,9wnd
60129542163,20,The Brasserie,71555,US,Elkridge,39.184,-76.756,dqcq
45,46,The Italian Table,47732,AT,Vienna,48.21,16.372,u2ed
103079215125,22,The Red Pepper,4340,US,Raton,36.91,-104.442,9wt9
18,19,The Tasting Room,47732,US,Kearney,40.683,-99.085,9z1x
42949673004,45,The Green Bean,89646,AT,Vienna,48.194,16.346,u2ed
103079215127,24,The Fisherman's Catch,4340,US,Alexandria,38.805,-77.045,dqch
8589934594,3,Spice Bazaar,12630,US,Los Angeles,33.998,-118.421,9q5c
206158430264,57,The Yellow Submarine,53370,FR,Paris,48.835,2.321,u09t
154618822699,44,The French Kitchen,41484,US,Danforth,45.707,-67.858,f2ps
188978561040,17,The Rustic Table,3642,US,Hanford,36.32,-119.656,9q6y
111669149755,60,Big City Grill,84488,GB,London,51.517,-0.129,gcpv
128849018910,31,Bistro 42,5679,US,Warren,41.836,-79.169,dprw
60129542196,53,The Red Rooster,71555,FR,Paris,48.874,2.301,u09w
51539607605,54,The Spice House,6934,GB,London,51.505,-0.105,gcpv
180388626491,60,Big City Grill,7531,GB,London,51.507,-0.152,gcpv
154618822719,64,Chateau de Cuisine,41484,GB,London,51.494,-0.176,gcpu
77309411343,16,The Spice Tree,78190,US,Marion,36.868,-81.414,dnw1
257698037802,43,The Food House,26468,AT,Vienna,48.235,16.422,u2ed
171798691872,33,The Blue Elephant,65939,IT,Milan,45.499,9.166,u0nd
103079215153,50,The Pancake House,4340,AT,Vienna,48.197,16.386,u2ed
111669149717,22,The Red Pepper,84488,US,Bloomington,40.487,-89.035,dp0w
77309411346,19,The Tasting Room,78190,US,Livermore,37.701,-121.814,9q9q
214748364872,73,Fresh Harvest,92040,GB,London,51.512,-0.076,gcpv
214748364860,61,Blue Water Bistro,92040,FR,Paris,48.875,2.341,u09w
223338299425,34,The Tasty Treat,36937,IT,Milan,45.486,9.204,u0nd
163208757315,68,Delish Cafe,96638,GB,London,51.513,-0.181,gcpv
103079215116,13,The Firehouse,4340,US,Santa Barbara,34.41,-119.693,9q4g
249108103192,25,The Cozy Cafe,55897,US,New York,40.76,-73.978,dr5r
206158430295,88,The Royal Cafe,53370,NL,Amsterdam,52.365,4.893,u173
8589934599,8,The Green Olive,12630,US,Nashville,36.079,-86.955,dn6j
17179869226,43,The Food House,10902,AT,Vienna,48.191,16.317,u2ed
188978561024,1,Savoria,3642,US,Beaumont,20.454,-87.274,d59u
42949673013,54,The Spice House,89646,FR,Paris,48.87,2.329,u09w
68719476780,45,The Green Bean,77517,FR,Paris,48.872,2.298,u09w
249108103195,28,The Spicy Pickle,55897,ES,Barcelona,41.377,2.146,sp3e
146028888095,32,The Orange Peeler,70611,US,Gooding,42.945,-114.713,9rwk
206158430266,59,Azalea Cafe,53370,FR,Paris,48.845,2.375,u09t
206158430261,54,The Spice House,53370,AT,Vienna,48.206,16.371,u2ed
257698037803,44,The French Kitchen,26468,AT,Vienna,48.239,16.429,u2ed
25769803781,6,The Daily Grind,72230,US,Studio City,34.145,-118.412,9q5f
214748364820,21,The Lazy Daisy,92040,ES,Barcelona,41.39,2.149,sp3e
17179869215,32,The Orange Peeler,10902,US,Fairmont,43.676,-94.446,9zub
77309411329,2,Bella Cucina,78190,US,Bowling Green,27.598,-81.824,dhvv
188978561066,43,The Food House,3642,IT,Milan,45.495,9.142,u0nd
171798691848,9,The Grill House,65939,US,Gustine,37.112,-121.016,9q9g
68719476738,3,Spice Bazaar,77517,US,Orlando,28.482,-81.456,djn4
163208757269,22,The Red Pepper,96638,US,Normal,40.514,-88.953,dp0w
128849018907,28,The Spicy Pickle,5679,ES,Barcelona,41.404,2.214,sp3e
25769803833,58,A Tasty Bite,72230,FR,Paris,48.878,2.287,u09w
42949673027,68,Delish Cafe,89646,GB,London,51.524,-0.081,gcpv
77309411371,44,The French Kitchen,78190,FR,Paris,48.85,2.342,u09t
231928234009,26,The Silver Spoon,33573,US,Gorham,44.393,-71.125,drvk
128849018941,62,Cafe Luminoso,5679,GB,London,51.457,-0.206,gcpu
77309411335,8,The Green Olive,78190,US,Anaheim,33.797,-117.915,9qh0
214748364874,75,Greenhouse Cafe,92040,GB,London,51.521,-0.123,gcpv
206158430293,86,The Porch Cafe,53370,NL,Amsterdam,52.345,4.925,u179
266287972434,83,The Pantry,11263,NL,Amsterdam,52.365,4.897,u173
42949672982,23,The Hungry Pig,89646,ES,Barcelona,41.393,2.193,sp3e
51539607574,23,The Hungry Pig,6934,ES,Barcelona,41.391,2.166,sp3e
120259084310,23,The Hungry Pig,59829,ES,Barcelona,41.394,2.156,sp3e
146028888077,14,The Gourmet Garden,70611,US,Branson,36.651,-93.267,9yt8
68719476748,13,The Firehouse,77517,US,Santa Cruz,36.965,-122.021,9q94
94489280550,39,Cinnamon Grill,95399,US,Lynnwood,47.841,-122.298,c290
17179869243,60,Big City Grill,10902,FR,Paris,48.866,2.33,u09t
197568495655,40,Crimson Cafe,24784,IT,Milan,45.482,9.176,u0nd
146028888109,46,The Italian Table,70611,IT,Milan,45.484,9.208,u0nd
231928234025,42,The Daily Scoop,33573,FR,Paris,48.85,2.289,u09t
257698037814,55,The Steak House,26468,FR,Paris,48.867,2.327,u09t
257698037823,64,Chateau de Cuisine,26468,GB,London,51.494,-0.143,gcpu
120259084318,31,Bistro 42,59829,IT,Milan,45.475,9.206,u0nd
240518168586,11,The Flaming Wok,93164,US,Marina Del Rey,33.987,-118.454,9q5c
197568495642,27,The Corner Cafe,24784,ES,Barcelona,41.379,2.17,sp3e
34359738424,57,The Yellow Submarine,50333,FR,Paris,48.885,2.304,u09w
7,8,The Green Olive,47732,US,Batesville,34.309,-89.923,dn05
34359738422,55,The Steak House,50333,FR,Paris,48.876,2.325,u09w
206158430230,23,The Hungry Pig,53370,US,Somerset,40.551,-74.545,dr4y
197568495654,39,Cinnamon Grill,24784,IT,Milan,45.481,9.192,u0nd
94489280557,46,The Italian Table,95399,FR,Paris,48.868,2.353,u09w
188978561055,32,The Orange Peeler,3642,US,North Kingstown,41.621,-71.458,drmh
85899345969,50,The Pancake House,18952,FR,Paris,48.869,2.297,u09w
231928234028,45,The Green Bean,33573,FR,Paris,48.862,2.35,u09t
146028888073,10,The Golden Spoon,70611,US,Florence,34.266,-79.731,dnp6
240518168624,49,The Olive Tree,93164,US,Wheeler,45.69,-123.882,c0pg
197568495666,51,The Pizzeria,24784,FR,Paris,48.843,2.367,u09t
154618822707,52,The Red Door,41484,FR,Paris,48.833,2.288,u09t
103079215137,34,The Tasty Treat,4340,ES,Barcelona,41.411,2.212,sp3e
34359738382,15,The Pearl Kitchen,50333,US,New York,40.768,-73.985,dr5r
128849018880,1,Savoria,5679,US,New Orleans,29.962,-90.066,9vrf
77309411388,61,Blue Water Bistro,78190,GB,London,51.495,-0.119,gcpu
68719476775,40,Crimson Cafe,77517,AT,Vienna,48.204,16.336,u2ed
120259084301,14,The Gourmet Garden,59829,US,Stockton,38.006,-121.351,9qc8
257698037822,63,Cafe Paris,26468,GB,London,51.492,-0.22,gcpu
94489280517,6,The Daily Grind,95399,US,Chattanooga,34.995,-85.226,dn5r
51539607570,19,The Tasting Room,6934,ES,Barcelona,41.379,2.143,sp3e
163208757319,72,Flamingo Cafe,96638,GB,London,51.522,-0.132,gcpv
188978561062,39,Cinnamon Grill,3642,IT,Milan,45.461,9.181,u0nd
188978561045,22,The Red Pepper,3642,US,Sedalia,38.713,-93.28,9yvs
17179869189,6,The Daily Grind,10902,US,Ruidoso,33.352,-105.674,9tuv
25769803842,67,Crimson and Clover,72230,GB,London,51.542,-0.17,gcpv
197568495653,38,Cafe Viva,24784,IT,Milan,45.479,9.195,u0nd
51539607593,42,The Daily Scoop,6934,FR,Paris,48.847,2.371,u09t
214748364836,37,Cafe Crepe,92040,IT,Milan,45.487,9.202,u0nd
180388626451,20,The Brasserie,7531,ES,Barcelona,41.389,2.167,sp3e
249108103207,40,Crimson Cafe,55897,US,Utica,42.629,-83.011,dpsf
103079215165,62,Cafe Luminoso,4340,GB,London,51.493,-0.178,gcpu
103079215124,21,The Lazy Daisy,4340,US,Navajo Dam,36.892,-107.603,9we3
42949673010,51,The Pizzeria,89646,FR,Paris,48.85,2.34,u09t
68719476787,52,The Red Door,77517,GB,London,51.509,-0.136,gcpv
180388626490,59,Azalea Cafe,7531,GB,London,51.505,-0.095,gcpv
77309411337,10,The Golden Spoon,78190,US,Calhoun,34.47,-84.914,dn5s
85899345972,53,The Red Rooster,18952,FR,Paris,48.872,2.322,u09w
128849018900,21,The Lazy Daisy,5679,ES,Barcelona,41.381,2.18,sp3e
34359738433,66,City Bites,50333,GB,London,51.512,-0.105,gcpv
42949672962,3,Spice Bazaar,89646,US,Ruidoso,33.313,-105.637,9tuv
223338299421,30,The Wine Cellar,36937,IT,Milan,45.459,9.069,u0n6
146028888143,80,The Market Cafe,70611,GB,London,51.512,-0.306,gcpv
25769803808,33,The Blue Elephant,72230,US,Clinton Township,42.623,-82.866,dpt4
128849018944,65,Chef's Corner,5679,GB,London,51.494,-0.183,gcpu
60129542208,65,Chef's Corner,71555,GB,London,51.529,-0.123,gcpv
42949673023,64,Chateau de Cuisine,89646,GB,London,51.514,-0.132,gcpv
257698037769,10,The Golden Spoon,26468,US,Hesperia,34.428,-117.384,9qhe
42949672997,38,Cafe Viva,89646,IT,Milan,45.469,9.187,u0nd
34359738406,39,Cinnamon Grill,50333,AT,Vienna,48.211,16.379,u2ed
249108103239,72,Flamingo Cafe,55897,GB,London,51.527,-0.283,gcpv
188978561031,8,The Green Olive,3642,US,Roanoke,32.979,-97.169,9vfg
214748364813,14,The Gourmet Garden,92040,US,Keyser,39.439,-78.971,dppb
154618822729,74,Garden of Eatin',41484,GB,London,51.512,-0.15,gcpv
17179869262,79,The Huckleberry Cafe,10902,GB,Fitzrovia,51.529,-0.137,gcpv
51539607563,12,The Wooden Spoon,6934,US,Troy,38.735,-89.914,dnbh
171798691858,19,The Tasting Room,65939,ES,Barcelona,41.4,2.13,sp3e
17179869224,41,The Daily Bread,10902,US,Clatskanie,46.102,-123.199,c20q
25769803845,70,Earth and Vine,72230,NL,Amsterdam,52.368,4.895,u173
266287972393,42,The Daily Scoop,11263,AT,Vienna,48.202,16.372,u2ed
206158430262,55,The Steak House,53370,AT,Vienna,48.214,16.38,u2ed
51539607600,49,The Olive Tree,6934,FR,Paris,48.873,2.344,u09w
171798691857,18,The Harvest Room,65939,ES,Barcelona,41.392,2.155,sp3e
17179869187,4,The Blue Plate,10902,US,El Paso,31.751,-106.343,9tsk
231928233990,7,Cafe Roma,33573,US,Crossville,35.964,-84.981,dn7s
171798691901,62,Cafe Luminoso,65939,GB,London,51.52,-0.126,gcpv
154618822717,62,Cafe Luminoso,41484,FR,Paris,48.887,2.359,u09w
266287972396,45,The Green Bean,11263,AT,Vienna,48.226,16.36,u2ed
68719476797,62,Cafe Luminoso,77517,GB,London,51.526,-0.083,gcpv
68719476760,25,The Cozy Cafe,77517,US,Laconia,43.526,-71.469,drtp
103079215134,31,Bistro 42,4340,US,Stone Creek,41.084,1.154,sp2c
128849018908,29,The Olive Branch,5679,US,Port Clinton,41.513,-82.934,dpmh
68719476740,5,The Hungry Hippo,77517,US,Tallulah,32.385,-91.199,9vz0
231928233984,1,Savoria,33573,US,Edinburg,26.334,-98.248,9udj
266287972421,70,Earth and Vine,11263,GB,London,51.498,-0.164,gcpu
8589934641,50,The Pancake House,12630,FR,Paris,48.881,2.295,u09w
214748364823,24,The Fisherman's Catch,92040,ES,Barcelona,41.398,2.189,sp3e
197568495675,60,Big City Grill,24784,FR,Paris,48.865,2.328,u09t
206158430221,14,The Gourmet Garden,53370,US,Richmond,37.566,-77.475,dq8v
42949673002,43,The Food House,89646,US,Port Angeles,48.105,-123.374,c283
25769803786,11,The Flaming Wok,72230,US,Alamosa,37.475,-105.895,9wst
188978561056,33,The Blue Elephant,3642,US,Elkhart,41.735,-85.977,dp6v
257698037778,19,The Tasting Room,26468,US,Cheyenne,41.119,-104.849,9xm3
128849018901,22,The Red Pepper,5679,ES,Barcelona,41.383,2.16,sp3e
249108103178,11,The Flaming Wok,55897,US,Tucumcari,35.172,-103.714,9wq0
42949672971,12,The Wooden Spoon,89646,US,Silverton,37.81,-107.664,9wer
85899345937,18,The Harvest Room,18952,US,Columbia,39.176,-76.847,dqcq
188978561038,15,The Pearl Kitchen,3642,US,Fayetteville,35.076,-78.961,dnpz
128849018913,34,The Tasty Treat,5679,US,Saranac Lake,44.305,-74.337,drgh
188978561096,73,Fresh Harvest,3642,GB,London,51.508,-0.142,gcpv
85899345941,22,The Red Pepper,18952,ES,Barcelona,41.38,2.141,sp3e
188978561075,52,The Red Door,3642,AT,Vienna,48.215,16.376,u2ed
68719476743,8,The Green Olive,77517,US,Atlanta,33.792,-84.398,dn5b
51539607569,18,The Harvest Room,6934,US,Palmerton,40.81,-75.651,dr60
206158430219,12,The Wooden Spoon,53370,US,Abbeville,36.623,-4.501,eysb
34359738403,36,Blue Ocean Grill,50333,AT,Vienna,48.206,16.355,u2ed
223338299447,56,The Waffle House,36937,GB,Paddington,51.519,-0.166,gcpv
85899345966,47,The Juicy Burger,18952,FR,Paris,48.846,2.279,u09t
146028888108,45,The Green Bean,70611,IT,Milan,45.483,9.203,u0nd
25769803790,15,The Pearl Kitchen,72230,US,Langhorne,40.189,-74.925,dr4s
60129542200,57,The Yellow Submarine,71555,GB,London,51.504,-0.086,gcpv
42949673028,69,Dragonfly Cafe,89646,GB,London,51.529,-0.168,gcpv
240518168609,34,The Tasty Treat,93164,ES,Barcelona,41.411,2.136,sp3e
103079215110,7,Cafe Roma,4340,US,Sierra Vista,31.555,-110.282,9t9e
77309411396,69,Dragonfly Cafe,78190,NL,Amsterdam,52.374,4.875,u173
17179869210,27,The Corner Cafe,10902,ES,Barcelona,41.401,2.179,sp3e
85899345978,59,Azalea Cafe,18952,GB,London,51.514,-0.091,gcpv
206158430223,16,The Spice Tree,53370,US,San Francisco,37.784,-122.411,9q8y
